abnormal_time,abnormalpattern_noerror_ranked,abnormalpattern_error_ranked,inject_time,inject_pod,inject_type
2022-08-23 15:58,"[{'events': '62_184', 'score': 1.0, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '66_184', 'score': 1.0, 'deepth': 4, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_59', 'score': 1.0, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '58_63', 'score': 1.0, 'deepth': 3, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '54_55', 'score': 1.0, 'deepth': 2, 'pod': 'shippingservice-7b598fc7d-lmggd'}, {'events': '2_107', 'score': -0.08823529411764708, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '2_76', 'score': 0.07843137254901955, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.07843137254901955, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.07843137254901955, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_122', 'score': 0.07070707070707072, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 15:56:24,shippingservice-7b598fc7d-lmggd,cpu_consumed
2022-08-23 16:06,"[{'events': '2_109', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_51', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '125_126', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '125_175', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '127_128', 'score': -0.125, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 16:05:02,adservice-5f6585d649-fnmft,network_delay
2022-08-23 16:07,"[{'events': '2_109', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_51', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '125_126', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '125_175', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '127_128', 'score': -0.19999999999999996, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 16:05:02,adservice-5f6585d649-fnmft,network_delay
2022-08-23 16:14,"[{'events': '2_84', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '106_92', 'score': -0.36708860759493667, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '2_99', 'score': -0.36708860759493667, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '89_103', 'score': -0.36708860759493667, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '89_90'}, {'events': '91_105', 'score': -0.36708860759493667, 'deepth': 1, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '91_93'}, {'events': '2_76', 'score': 0.21666666666666656, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.21666666666666656, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.21666666666666656, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_122', 'score': 0.18584070796460184, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': 0.18584070796460184, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 16:13:38,adservice-5f6585d649-fnmft,return
2022-08-23 16:15,"[{'events': '2_84', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '121_122', 'score': -0.26027397260273977, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.26027397260273977, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.2549019607843137, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': -0.24137931034482762, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': -0.24137931034482762, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': -0.24137931034482762, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': -0.24137931034482762, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': -0.24137931034482762, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': -0.24137931034482762, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 16:13:38,adservice-5f6585d649-fnmft,return
2022-08-23 16:23,"[{'events': '106_92', 'score': -0.33333333333333337, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '99_83', 'score': -0.33333333333333337, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_103', 'score': -0.33333333333333337, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '91_105', 'score': -0.33333333333333337, 'deepth': 1, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '91_93'}, {'events': '2_76', 'score': 0.1132075471698113, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_78', 'score': 0.1132075471698113, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.1132075471698113, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_82', 'score': 0.048923679060665304, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '84_82', 'score': 0.048923679060665304, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '89_90', 'score': 0.048923679060665304, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '99_201', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '99_83'}]",2022-08-23 16:22:53,adservice-5f6585d649-fnmft,exception
2022-08-23 16:24,"[{'events': '2_76', 'score': 0.12149532710280364, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.12149532710280364, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.12149532710280364, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '83_84', 'score': -0.11028037383177569, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '90_91', 'score': -0.11028037383177569, 'deepth': 1, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '2_99', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '101_102', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '101_32', 'score': 0.10000000000000009, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '97_98', 'score': -0.09063893016344726, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft'}, {'events': '121_122', 'score': 0.08000000000000007, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '99_201', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '99_83'}]",2022-08-23 16:22:53,adservice-5f6585d649-fnmft,exception
2022-08-23 16:32,"[{'events': '96_184', 'score': 1.0, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '96_92'}, {'events': '106_184', 'score': 1.0, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '106_92'}, {'events': '99_83', 'score': -0.36708860759493667, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '82_83', 'score': -0.2857142857142857, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': 0.12195121951219523, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '82_201', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '82_83'}, {'events': '99_201', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '99_83'}]",2022-08-23 16:31:35,adservice-5f6585d649-fnmft,cpu_contention
2022-08-23 16:33,"[{'events': '96_184', 'score': 1.0, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '96_92'}, {'events': '106_184', 'score': 1.0, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '106_92'}, {'events': '99_83', 'score': -0.6119402985074627, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '82_83', 'score': -0.35754189944134074, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_122', 'score': -0.17948717948717952, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '121_36', 'score': -0.17948717948717952, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '145_146', 'score': -0.17431192660550454, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': -0.16129032258064513, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': -0.16129032258064513, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': -0.16129032258064513, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]","[{'events': '82_201', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '82_83'}, {'events': '99_201', 'score': 1.0, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '99_83'}]",2022-08-23 16:31:35,adservice-5f6585d649-fnmft,cpu_contention
2022-08-23 16:41,"[{'events': '96_184', 'score': 1.0, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '96_92'}, {'events': '106_184', 'score': 1.0, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '106_92'}, {'events': '2_76', 'score': 0.18965517241379315, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '77_78', 'score': 0.18965517241379315, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '77_79', 'score': 0.18965517241379315, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '2_109', 'score': 0.07692307692307687, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.07692307692307687, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.07692307692307687, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': 0.07692307692307687, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': 0.07692307692307687, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 16:40:57,adservice-5f6585d649-fnmft,cpu_consumed
2022-08-23 16:42,"[{'events': '96_184', 'score': 1.0, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '96_92'}, {'events': '106_184', 'score': 1.0, 'deepth': 2, 'pod': 'adservice-5f6585d649-fnmft', 'events_expected': '106_92'}, {'events': '2_109', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm', 'events_expected': '2_82'}, {'events': '111_112', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '111_113', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_120', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '119_23', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_124', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '123_51', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}, {'events': '125_126', 'score': 0.1428571428571428, 'deepth': 1, 'pod': 'frontend-579b9bff58-t2dbm'}]",[],2022-08-23 16:40:57,adservice-5f6585d649-fnmft,cpu_consumed
